one_hot__Education_2n Cycle,one_hot__Education_Basic,one_hot__Education_Graduation,one_hot__Education_Master,one_hot__Education_PhD,one_hot__Marital_Status_Partner,one_hot__Marital_Status_Single,one_hot__AgeGroup_18-30,one_hot__AgeGroup_31-45,one_hot__AgeGroup_46-60,one_hot__AgeGroup_61+,one_hot__Children_0,one_hot__Children_1,one_hot__Children_2,one_hot__Children_3,one_hot__HasChildren_0,one_hot__HasChildren_1,one_hot__Complain_0,one_hot__Complain_1,one_hot__Years_Since_Enrolled_0,one_hot__Years_Since_Enrolled_1,one_hot__AcceptedCmpTotal_0,one_hot__AcceptedCmpTotal_1,one_hot__AcceptedCmpTotal_2,one_hot__AcceptedCmpTotal_3,one_hot__AcceptedCmpTotal_4,one_hot__HasAcceptedCmp_0,one_hot__HasAcceptedCmp_1,one_hot__Response_0,one_hot__Response_1,standard__Income,standard__Age,min_max__Recency,min_max__Days_Since_Enrolled,power__NumDealsPurchases,power__NumWebVisitsMonth,power__NumTotalPurchases,power__MntRegularProds,power__MntGoldProds,power__MntTotal
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9162434544581636,-1.375330296767634,0.686868686868687,0.9041487839771102,-0.8385568119359614,-1.407396552291016,1.0253878596236465,0.8913986646439254,0.05776565762482928,0.8473919251994166
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.6326205783325192,1.4444242619739316,0.5454545454545455,0.5522174535050072,-0.8385568119359614,-2.388873395145552,0.5957066488722469,1.0313236755115525,0.6393839536290215,1.0114960088501266
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4325833621281862,0.16271764436412897,0.4444444444444445,0.1473533619456366,-0.8385568119359614,0.3002400492754578,-1.3194378431885683,-1.3953534223347808,-2.142612306377073,-1.4993290098210335
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.43634995570164087,1.188082938451971,0.07070707070707072,0.8698140200286123,1.4537785660392124,1.0929039059418435,-0.04194630579724798,-0.09568348774260499,-2.142612306377073,-0.1947991109887862
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.05571315022894,-1.375330296767634,0.8787878787878789,0.9570815450643777,1.1569644538252262,1.0929039059418435,-0.5090170986674948,-0.4372762412461716,-0.26111563045755004,-0.4738574214220997
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0937171135918735,-0.6917534340424061,0.595959595959596,0.8927038626609443,0.16083423197548627,1.0929039059418435,-0.04194630579724798,-0.08248758534481272,-0.5062712713024038,-0.1498444157267895
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.5885106781369691,-0.349965002679792,0.16161616161616163,0.4678111587982833,-0.8385568119359614,0.7002688403755518,-0.8775887223665132,-0.7364411002415713,-0.4512645432705002,-0.7657015913760207
1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6638816850367021,-1.2898831889269806,0.010101010101010102,0.474964234620887,-0.8385568119359614,-1.878967302388769,0.8176073091486344,0.2822632263931225,0.14314666290112618,0.24198922262623745
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.5176520492503143,-0.862647649723713,0.6464646464646465,0.7997138769670958,0.16083423197548627,0.3002400492754578,-1.0869819780791359,-1.2638979269426278,-0.3509323414336382,-1.1841194851097447
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.4418066874170303,-0.6063063262017525,0.7272727272727273,0.18884120171673818,0.753752271983515,-0.10841691088905724,-0.6861052973270415,-0.5687195569973423,0.02743848601821287,-0.5590903175103368
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6262157493021555,0.07727053652347549,0.98989898989899,0.8912732474964234,-0.8385568119359614,0.3002400492754578,1.315099966874417,1.171938634351525,0.1699351519790402,1.137736435008666
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.9469556789801784,0.846294507089357,0.9191919191919192,0.30472103004291845,0.16083423197548627,0.7002688403755518,1.315099966874417,0.8535888948308535,-0.26111563045755004,0.800458212885792
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8219911900299592,-0.17907078699848503,0.08080808080808081,0.7782546494992847,1.4537785660392124,1.0929039059418435,0.09727075258466694,0.029800837503950642,-0.3509323414336382,-0.032163374306938115
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.22783519864808727,0.16271764436412897,0.20202020202020204,0.8626609442060086,1.1569644538252262,1.0929039059418435,-0.1885945608149897,-0.17979425632200477,0.19597169581619792,-0.19208697807527458
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.12208084062416825,-0.349965002679792,0.06060606060606061,0.9241773962804005,1.4537785660392124,0.3002400492754578,0.47861793889283977,0.28395760206691273,0.8696318436824365,0.30750940537083854
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7507639397627078,-1.204436081086327,0.5454545454545455,0.28898426323319026,-0.8385568119359614,0.3002400492754578,-0.8775887223665132,-0.7364411002415713,0.1699351519790402,-0.6749626958576209
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4450812301479454,-0.862647649723713,0.7272727272727273,0.9585121602288984,2.5206369627664738,1.0929039059418435,0.5957066488722469,1.0389819825307247,1.4406150067815149,1.0753167559026018
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2398807638080747,-0.862647649723713,0.4646464646464647,0.3419170243204578,-0.8385568119359614,-0.9591142882994533,1.315099966874417,0.8443692707741249,0.9908725988640062,0.8482916810183392
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8497094555576896,1.6153184776552385,0.11111111111111112,0.469241773962804,0.753752271983515,-0.10841691088905724,-0.8775887223665132,-0.9599602068249234,-0.26111563045755004,-0.9318484876805884
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.13057982099504029,0.504506075726743,0.21212121212121213,0.11158798283261803,0.16083423197548627,-0.5273895587203824,-1.0869819780791359,-0.942424268580037,-1.7478911573511242,-1.0415539475320554
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.4728300894278854,0.5899531835673965,0.8989898989898991,0.45493562231759654,-0.8385568119359614,-1.878967302388769,1.4958823029998118,1.1543458888887224,1.2071288505138076,1.1676892276382467
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6724381092993303,-0.6063063262017525,0.8282828282828284,0.20314735336194564,-0.8385568119359614,0.3002400492754578,-0.8775887223665132,-0.8241807683819125,-0.772234802859781,-0.8763568866137501
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.8473915518201791,1.4444242619739316,0.696969696969697,0.5021459227467812,1.4537785660392124,0.3002400492754578,-0.34380525059155825,-0.28746319009848276,0.8435630056976843,-0.1866889555748376
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.1155923301146293,0.7608473992487035,0.5555555555555556,0.5436337625178826,-0.8385568119359614,0.3002400492754578,-1.3194378431885683,-1.414189016988426,-0.1416707997807756,-1.2283027330364549
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5269804955399849,1.188082938451971,0.13131313131313133,0.38483547925608014,-0.8385568119359614,-0.9591142882994533,0.22996435211065852,0.12254130974053454,0.6230693511651062,0.13131320387395662
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7412025868454768,-0.6917534340424061,0.8080808080808082,0.10586552217453504,0.16083423197548627,0.3002400492754578,-0.8775887223665132,-0.8925200107835461,-0.6972030009795724,-0.9318484876805884
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5689442111211657,0.4190589678860895,0.9797979797979799,0.032904148783977114,0.16083423197548627,-0.5273895587203824,0.22996435211065852,0.8397268923923754,-0.26111563045755004,0.7862463138305739
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1662873201421147,-1.0335418654050201,0.27272727272727276,0.08297567954220314,-0.8385568119359614,-0.5273895587203824,1.0253878596236465,0.7232252669536907,0.6867765564104922,0.7080221916476815
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.2938686050275914,-0.6063063262017525,1.0,0.002861230329041488,0.16083423197548627,-0.9591142882994533,1.4066178935310112,0.9379897143288175,1.7916547786841706,1.022265404731609
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1628104645358488,-0.43541211052044554,0.8787878787878789,0.8912732474964234,-0.8385568119359614,0.3002400492754578,1.7514800681348808,1.5018703627643797,0.3386028969746778,1.4825634800070364
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3748680627658549,1.529871369814585,0.8585858585858587,0.6108726752503576,0.16083423197548627,-0.10841691088905724,-0.5090170986674948,-0.43314053096504784,0.3162795413923884,-0.4005690518866451
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.702715726870562,0.24816475220478248,0.30303030303030304,0.6666666666666666,2.1515208080240606,0.7002688403755518,0.3568754813127242,0.215308258201753,0.3817366427931055,0.19443808983524205
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.33479679820195973,1.529871369814585,0.8282828282828284,0.24320457796852646,0.16083423197548627,0.7002688403755518,-1.3194378431885683,-1.414189016988426,-0.5651469546900141,-1.341300677223055
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.11371757500633246,0.9317416149300105,0.21212121212121213,0.5522174535050072,1.4537785660392124,-0.10841691088905724,1.2211740366760024,0.7822328193297987,1.0246343019961863,0.791005047724688
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.147832127885996,0.24816475220478248,0.9292929292929294,0.2918454935622318,-3.1118134754654525,-2.388873395145552,1.4958823029998118,-0.5394920264391685,2.2706531460837467,0.1643221663208656
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.589748513419132,0.4190589678860895,0.9595959595959597,0.5579399141630901,1.1569644538252262,-0.10841691088905724,-0.8775887223665132,-1.2352711148106599,-0.6285228422751948,-1.2169565752009854
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.8710749253289174,1.1026358306113175,0.020202020202020204,0.08869814020028613,-0.8385568119359614,-1.878967302388769,0.5957066488722469,1.335152553475916,-0.26111563045755004,1.2982934594972975
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5571132441276222,-0.43541211052044554,0.7474747474747475,0.8597997138769671,-0.8385568119359614,-0.9591142882994533,0.5957066488722469,1.438819047456047,0.3386028969746778,1.4172628557117515
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.6694924399662441,0.24816475220478248,0.494949494949495,0.9055793991416309,0.16083423197548627,1.0929039059418435,-1.3194378431885683,-1.1692860331146842,-1.7478911573511242,-1.2636632485624035
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.23493377884421335,0.504506075726743,0.7171717171717172,0.844062947067239,1.6839323439531495,1.479085370323595,0.47861793889283977,0.9588466058528572,1.394639890413875,0.9943557982350952
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.3575143784867354,-0.008176571317178022,0.7272727272727273,0.001430615164520744,-0.8385568119359614,-1.878967302388769,0.22996435211065852,0.8508320514004389,-0.26111563045755004,0.7976311938560373
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5594311478651327,-1.9734600516522085,0.686868686868687,0.7510729613733905,-0.8385568119359614,0.7002688403755518,-0.04194630579724798,1.2520178408506004,0.8824206778758616,1.2455692470830568
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.987470704725415,1.2735300462926245,0.04040404040404041,0.7153075822603719,0.753752271983515,-1.407396552291016,0.7085783950754823,1.0881404208832217,1.5944639277751287,1.137736435008666
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.4381672669181815,-1.204436081086327,0.8080808080808082,0.4907010014306152,-0.8385568119359614,1.479085370323595,-1.3194378431885683,-1.3595028292144975,-1.7478911573511242,-1.4471531685740742
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33609146482375124,-1.1189889732456735,0.15151515151515152,0.39198855507868385,0.16083423197548627,-0.10841691088905724,1.0253878596236465,0.6737079653031013,0.4429965950411447,0.644376735607815
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.9976598232382218,1.529871369814585,0.7070707070707072,0.49356223175965663,-0.8385568119359614,0.7002688403755518,1.12466774226807,1.0808415934999178,1.6138856204453869,1.1328968113350082
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.059642308694977705,1.1026358306113175,0.9191919191919192,0.43204577968526464,0.753752271983515,-0.10841691088905724,0.5957066488722469,0.377049121804215,0.26998769320055294,0.3423622545224273
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.9193914366666006,0.67540029140805,0.10101010101010102,0.020028612303290415,-0.8385568119359614,0.7002688403755518,-1.5830366361450454,-1.8312868347531694,-1.7478911573511242,-1.884769372992455
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5285740543595234,0.5899531835673965,1.0,0.11874105865522175,0.753752271983515,-0.5273895587203824,0.22996435211065852,0.8462201097011235,0.7610809740790969,0.8338030840937446
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3374044399066591,-0.17907078699848503,0.25252525252525254,0.37339055793991416,0.16083423197548627,0.7002688403755518,-1.0869819780791359,-0.9087295813663416,-1.3196429244278471,-0.9923040363626049
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.8839951150083666,-0.17907078699848503,0.3434343434343435,0.3834048640915594,0.753752271983515,0.3002400492754578,-0.6861052973270415,-0.5687195569973423,-0.5062712713024038,-0.6170909274264211
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5961312903757164,0.07727053652347549,0.5757575757575758,0.463519313304721,0.753752271983515,-1.407396552291016,1.0253878596236465,0.6726024607781116,1.670211159108652,0.7669919199821389
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.04302151101226057,-0.7772005418830595,0.8484848484848485,0.9484978540772532,0.16083423197548627,0.7002688403755518,1.315099966874417,0.8690672411669619,2.0332898707405103,0.9990571041250501
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.271423066801016,-0.008176571317178022,0.5151515151515152,0.4105865522174535,-0.8385568119359614,1.0929039059418435,-1.3194378431885683,-1.3258131837417213,-0.6972030009795724,-1.3012201642370984
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12018838960688276,0.33361186004543597,0.9797979797979799,0.4406294706723891,0.16083423197548627,-0.10841691088905724,0.22996435211065852,0.10604619691831711,0.589608397085046,0.11244211525484746
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.2928062324812324,-1.4607774046082875,0.13131313131313133,0.7138769670958512,-0.8385568119359614,-1.407396552291016,0.47861793889283977,1.14060849788956,1.694368091613241,1.1981768111154496
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.4060454879908626,0.9317416149300105,0.9292929292929294,0.575107296137339,-0.8385568119359614,-1.878967302388769,1.315099966874417,1.3177469143051455,1.1298899551819177,1.3249521330590497
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.3981351377849263,-0.520859218361099,0.30303030303030304,0.5765379113018598,0.753752271983515,1.479085370323595,-0.6861052973270415,-0.5394920264391685,0.5549688712622304,-0.44371383829122424
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0810169326967636,-1.546224512448941,0.30303030303030304,0.37768240343347637,0.16083423197548627,1.479085370323595,-0.6861052973270415,-0.7301420751983536,-0.6972030009795724,-0.7829768362711493
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.3240764934159734,0.846294507089357,0.11111111111111112,0.6738197424892703,0.753752271983515,0.7002688403755518,-0.34380525059155825,-0.30117669205296493,0.19597169581619792,-0.3019559847765929
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.14829297242419823,0.5899531835673965,0.7272727272727273,0.7110157367668097,2.022195238238962,0.3002400492754578,1.315099966874417,0.8480674773696636,0.2934173175099109,0.8116908475195581
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.16592785299207624,-0.43541211052044554,0.393939393939394,0.14449213161659513,0.753752271983515,0.7002688403755518,-0.34380525059155825,-0.2977251895348769,0.26998769320055294,-0.2896738579166563
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.15389457312318208,-0.6917534340424061,0.0,0.41630901287553645,1.1569644538252262,-0.5273895587203824,-0.5090170986674948,-0.4208705628049741,-0.07015779723795844,-0.44002650194715553
